,youtube_id,class_id,object_id,image_nb,xmin,xmax,ymin,ymax,found_id,found_prec
0,2D6Bd_HlWsM,20,0,1,138.0,116.0,332.0,227.0,20,0.60142582654953
1,2D6Bd_HlWsM,20,0,2,138.0,117.0,331.0,227.0,20,0.6500049233436584
2,2D6Bd_HlWsM,20,0,3,103.0,112.0,292.0,224.0,20,0.43845075368881226
3,2D6Bd_HlWsM,20,0,4,106.0,115.0,284.0,225.0,19,0.5148605108261108
4,2D6Bd_HlWsM,20,0,5,79.0,139.0,148.0,247.0,0,0.6606964468955994
5,2D6Bd_HlWsM,20,0,6,60.0,161.0,137.0,259.0,0,0.7965089678764343
6,2D6Bd_HlWsM,20,0,7,47.0,179.0,136.0,256.0,0,0.8478155136108398
7,2D6Bd_HlWsM,20,0,8,39.0,190.0,127.0,259.0,0,0.832448422908783
8,2D6Bd_HlWsM,20,0,12,85.0,109.0,113.0,195.0,0,0.8125357627868652
9,2D6Bd_HlWsM,20,0,12,284.0,111.0,319.0,215.0,0,0.6610690951347351
10,2D6Bd_HlWsM,20,0,12,168.0,121.0,199.0,208.0,0,0.6584745049476624
11,2D6Bd_HlWsM,20,0,12,136.0,117.0,163.0,194.0,0,0.6576699018478394
12,2D6Bd_HlWsM,20,0,12,261.0,116.0,287.0,216.0,0,0.590400755405426
13,2D6Bd_HlWsM,20,0,12,66.0,124.0,87.0,185.0,0,0.5586011409759521
14,2D6Bd_HlWsM,20,0,12,40.0,121.0,59.0,179.0,0,0.5577316284179688
15,2D6Bd_HlWsM,20,0,12,317.0,117.0,341.0,195.0,0,0.5520623326301575
16,2D6Bd_HlWsM,20,0,12,107.0,115.0,128.0,191.0,0,0.459301620721817
17,2D6Bd_HlWsM,20,0,12,207.0,117.0,249.0,225.0,0,0.4380227029323578
18,2D6Bd_HlWsM,20,0,12,57.0,124.0,74.0,180.0,0,0.4292590618133545
19,2D6Bd_HlWsM,20,0,13,111.0,126.0,143.0,233.0,0,0.7610423564910889
20,2D6Bd_HlWsM,20,0,13,159.0,115.0,192.0,230.0,0,0.6721338033676147
21,2D6Bd_HlWsM,20,0,13,223.0,117.0,270.0,227.0,0,0.667838990688324
22,2D6Bd_HlWsM,20,0,13,64.0,133.0,91.0,211.0,0,0.6507429480552673
23,2D6Bd_HlWsM,20,0,13,136.0,124.0,166.0,220.0,0,0.5820925831794739
24,2D6Bd_HlWsM,20,0,13,282.0,127.0,308.0,234.0,0,0.5783673524856567
25,2D6Bd_HlWsM,20,0,13,85.0,143.0,113.0,213.0,0,0.5704903602600098
26,2D6Bd_HlWsM,20,0,13,189.0,127.0,213.0,198.0,0,0.5618096590042114
27,2D6Bd_HlWsM,20,0,13,29.0,127.0,52.0,203.0,0,0.4548594355583191
28,2D6Bd_HlWsM,20,0,13,306.0,113.0,352.0,248.0,0,0.41565608978271484
29,2D6Bd_HlWsM,20,0,14,292.0,135.0,329.0,235.0,0,0.7269142270088196
30,2D6Bd_HlWsM,20,0,14,143.0,145.0,171.0,238.0,0,0.6404610872268677
31,2D6Bd_HlWsM,20,0,14,9.0,186.0,39.0,258.0,0,0.618979275226593
32,2D6Bd_HlWsM,20,0,14,228.0,144.0,253.0,193.0,0,0.5879293084144592
33,2D6Bd_HlWsM,20,0,14,88.0,153.0,119.0,209.0,0,0.5549767017364502
34,2D6Bd_HlWsM,20,0,14,168.0,144.0,202.0,240.0,0,0.5406518578529358
35,2D6Bd_HlWsM,20,0,14,249.0,143.0,269.0,185.0,0,0.4639050364494324
