,youtube_id,class_id,object_id,image_nb,xmin,xmax,ymin,ymax,found_id,found_prec
0,-u-CfYvSfdw,19,0,1,229.0,139.0,272.0,168.0,19,0.5699352622032166
1,-u-CfYvSfdw,19,0,2,229.0,139.0,272.0,169.0,19,0.6256614923477173
2,-u-CfYvSfdw,19,0,3,361.0,165.0,409.0,190.0,19,0.7688252925872803
3,-u-CfYvSfdw,19,0,3,206.0,149.0,267.0,186.0,16,0.5866557955741882
4,-u-CfYvSfdw,19,0,4,256.0,158.0,331.0,201.0,19,0.591717004776001
5,-u-CfYvSfdw,19,0,5,394.0,172.0,437.0,209.0,19,0.6437317132949829
6,-u-CfYvSfdw,19,0,5,260.0,143.0,354.0,196.0,19,0.5183528661727905
7,-u-CfYvSfdw,19,0,6,286.0,149.0,357.0,186.0,19,0.6783037185668945
8,-u-CfYvSfdw,19,0,6,420.0,155.0,461.0,202.0,19,0.6337854266166687
9,-u-CfYvSfdw,19,0,6,239.0,134.0,306.0,184.0,19,0.5822141170501709
10,-u-CfYvSfdw,19,0,6,420.0,156.0,460.0,204.0,21,0.45993223786354065
11,-u-CfYvSfdw,19,0,7,207.0,133.0,278.0,194.0,19,0.820922315120697
12,-u-CfYvSfdw,19,0,7,269.0,148.0,367.0,209.0,19,0.7974864840507507
13,-u-CfYvSfdw,19,0,8,238.0,137.0,330.0,223.0,16,0.6309517025947571
14,-u-CfYvSfdw,19,0,8,237.0,139.0,332.0,224.0,17,0.43965476751327515
15,-u-CfYvSfdw,19,0,9,231.0,155.0,323.0,262.0,19,0.6129379868507385
16,-u-CfYvSfdw,19,0,9,272.0,155.0,400.0,230.0,19,0.5622875690460205
17,-u-CfYvSfdw,19,0,10,360.0,168.0,531.0,339.0,16,0.4608120918273926
18,-u-CfYvSfdw,19,0,11,332.0,170.0,419.0,348.0,16,0.8854483366012573
19,-u-CfYvSfdw,19,0,11,106.0,136.0,191.0,191.0,21,0.695195198059082
20,-u-CfYvSfdw,19,0,12,305.0,142.0,464.0,259.0,16,0.7856821417808533
21,-u-CfYvSfdw,19,0,12,0.0,93.0,71.0,147.0,16,0.7303454875946045
22,-u-CfYvSfdw,19,0,13,310.0,121.0,418.0,205.0,16,0.6353110074996948
23,-u-CfYvSfdw,19,0,13,472.0,155.0,583.0,223.0,19,0.4970407485961914
24,-u-CfYvSfdw,19,0,13,309.0,121.0,418.0,204.0,19,0.4761442542076111
25,-u-CfYvSfdw,19,0,14,238.0,112.0,350.0,211.0,16,0.8367781639099121
26,-u-CfYvSfdw,19,0,14,495.0,187.0,609.0,247.0,19,0.706511914730072
27,-u-CfYvSfdw,19,0,15,382.0,139.0,464.0,222.0,17,0.8549932241439819
28,-u-CfYvSfdw,19,0,15,0.0,104.0,52.0,146.0,16,0.4976554214954376
29,-u-CfYvSfdw,19,0,15,0.0,103.0,53.0,146.0,19,0.45138728618621826
30,-u-CfYvSfdw,19,0,16,300.0,119.0,400.0,200.0,16,0.7250827550888062
31,-u-CfYvSfdw,19,0,16,485.0,185.0,602.0,242.0,19,0.6437564492225647
32,-u-CfYvSfdw,19,0,16,486.0,186.0,599.0,242.0,21,0.4129912555217743
33,-u-CfYvSfdw,19,0,17,242.0,112.0,346.0,187.0,19,0.7297149896621704
34,-u-CfYvSfdw,19,0,17,365.0,161.0,447.0,238.0,14,0.6633205413818359
35,-u-CfYvSfdw,19,1,2,346.0,16.0,426.0,108.0,14,0.48921480774879456
36,-u-CfYvSfdw,19,1,3,390.0,123.0,551.0,330.0,16,0.8427180647850037
37,-u-CfYvSfdw,19,1,3,256.0,36.0,348.0,114.0,16,0.8228648900985718
38,-u-CfYvSfdw,19,1,3,503.0,158.0,639.0,271.0,21,0.5051203966140747
39,-u-CfYvSfdw,19,1,4,26.0,50.0,125.0,125.0,16,0.8308557868003845
40,-u-CfYvSfdw,19,1,5,370.0,158.0,518.0,350.0,16,0.8277376294136047
41,-u-CfYvSfdw,19,1,5,54.0,59.0,154.0,133.0,16,0.7075182199478149
42,-u-CfYvSfdw,19,1,6,282.0,163.0,515.0,314.0,16,0.7461313009262085
43,-u-CfYvSfdw,19,1,6,0.0,0.0,77.0,61.0,16,0.4324028491973877
44,-u-CfYvSfdw,19,1,7,81.0,42.0,177.0,113.0,16,0.6719425916671753
45,-u-CfYvSfdw,19,1,7,381.0,239.0,640.0,349.0,16,0.5211712718009949
46,-u-CfYvSfdw,19,1,8,416.0,175.0,640.0,336.0,16,0.731890082359314
47,-u-CfYvSfdw,19,1,8,100.0,8.0,203.0,81.0,16,0.5259114503860474
48,-u-CfYvSfdw,19,1,8,101.0,9.0,204.0,81.0,19,0.46707892417907715
49,-u-CfYvSfdw,19,1,9,103.0,8.0,202.0,80.0,16,0.8714371919631958
50,-u-CfYvSfdw,19,1,9,415.0,177.0,640.0,331.0,16,0.7157022356987
51,-u-CfYvSfdw,19,1,10,313.0,131.0,610.0,287.0,16,0.8067597150802612
52,-u-CfYvSfdw,19,1,11,290.0,151.0,636.0,337.0,16,0.606277346611023
