,youtube_id,class_id,object_id,image_nb,xmin,xmax,ymin,ymax,found_id,found_prec
0,1ltK_3kkqfg,20,0,1,248.0,138.0,270.0,195.0,0,0.8340988755226135
1,1ltK_3kkqfg,20,0,1,107.0,61.0,231.0,205.0,20,0.7397734522819519
2,1ltK_3kkqfg,20,0,1,274.0,143.0,294.0,198.0,0,0.736592173576355
3,1ltK_3kkqfg,20,0,2,248.0,137.0,270.0,195.0,0,0.8435710668563843
4,1ltK_3kkqfg,20,0,2,110.0,62.0,233.0,205.0,20,0.8245662450790405
5,1ltK_3kkqfg,20,0,2,276.0,143.0,294.0,198.0,0,0.7677478790283203
6,1ltK_3kkqfg,20,0,3,265.0,121.0,291.0,181.0,0,0.8499993681907654
7,1ltK_3kkqfg,20,0,3,295.0,127.0,316.0,184.0,0,0.8163031935691833
8,1ltK_3kkqfg,20,0,3,115.0,34.0,250.0,199.0,20,0.7737426161766052
9,1ltK_3kkqfg,20,0,3,41.0,49.0,122.0,162.0,20,0.6891375184059143
10,1ltK_3kkqfg,20,0,4,209.0,32.0,246.0,165.0,0,0.7773212194442749
11,1ltK_3kkqfg,20,0,4,244.0,70.0,313.0,205.0,0,0.5055792331695557
12,1ltK_3kkqfg,20,0,4,169.0,40.0,205.0,148.0,0,0.4180876314640045
13,1ltK_3kkqfg,20,0,5,74.0,119.0,92.0,172.0,0,0.7525317668914795
14,1ltK_3kkqfg,20,0,5,7.0,114.0,36.0,202.0,0,0.6810978651046753
15,1ltK_3kkqfg,20,0,5,277.0,37.0,315.0,192.0,0,0.43704646825790405
16,1ltK_3kkqfg,20,0,6,0.0,121.0,27.0,208.0,0,0.8306777477264404
17,1ltK_3kkqfg,20,0,6,0.0,78.0,67.0,179.0,20,0.7749201059341431
18,1ltK_3kkqfg,20,0,6,74.0,127.0,94.0,181.0,0,0.7040515542030334
19,1ltK_3kkqfg,20,0,6,57.0,35.0,215.0,207.0,19,0.5187755823135376
20,1ltK_3kkqfg,20,0,6,226.0,46.0,312.0,198.0,17,0.4011220633983612
21,1ltK_3kkqfg,20,0,7,272.0,95.0,322.0,205.0,0,0.7639760971069336
22,1ltK_3kkqfg,20,0,7,162.0,121.0,182.0,173.0,0,0.5008849501609802
23,1ltK_3kkqfg,20,0,7,7.0,34.0,164.0,208.0,19,0.49272674322128296
24,1ltK_3kkqfg,20,0,7,187.0,60.0,237.0,172.0,0,0.4019043743610382
25,1ltK_3kkqfg,20,0,8,30.0,97.0,72.0,208.0,0,0.7293493151664734
26,1ltK_3kkqfg,20,0,8,60.0,106.0,109.0,206.0,0,0.4825957119464874
27,1ltK_3kkqfg,20,0,8,172.0,40.0,256.0,200.0,0,0.41036877036094666
28,1ltK_3kkqfg,20,0,9,164.0,65.0,312.0,206.0,20,0.47742724418640137
29,1ltK_3kkqfg,20,0,9,0.0,118.0,21.0,205.0,0,0.4660331904888153
30,1ltK_3kkqfg,20,0,10,62.0,140.0,81.0,200.0,0,0.7757664918899536
31,1ltK_3kkqfg,20,0,10,102.0,96.0,162.0,194.0,20,0.7405903339385986
32,1ltK_3kkqfg,20,0,10,79.0,135.0,110.0,197.0,0,0.7341487407684326
33,1ltK_3kkqfg,20,0,10,0.0,67.0,70.0,204.0,20,0.6883483529090881
34,1ltK_3kkqfg,20,0,10,150.0,58.0,292.0,205.0,20,0.6259377002716064
35,1ltK_3kkqfg,20,0,10,1.0,133.0,47.0,207.0,17,0.5027760863304138
36,1ltK_3kkqfg,20,0,11,115.0,94.0,172.0,191.0,20,0.7363051772117615
37,1ltK_3kkqfg,20,0,11,162.0,59.0,302.0,206.0,20,0.6374086141586304
38,1ltK_3kkqfg,20,0,11,0.0,94.0,62.0,206.0,0,0.45650574564933777
39,1ltK_3kkqfg,20,0,12,96.0,92.0,154.0,193.0,20,0.6404233574867249
40,1ltK_3kkqfg,20,0,12,160.0,57.0,280.0,206.0,20,0.5742037892341614
41,1ltK_3kkqfg,20,0,12,61.0,135.0,93.0,199.0,0,0.5228262543678284
42,1ltK_3kkqfg,20,0,12,0.0,60.0,56.0,203.0,17,0.4533633291721344
