,youtube_id,class_id,object_id,image_nb,xmin,xmax,ymin,ymax,found_id,found_prec
0,0K2WAxdhddA,10,0,1,224.0,132.0,266.0,217.0,0,0.7956064939498901
1,0K2WAxdhddA,10,0,1,226.0,164.0,265.0,243.0,17,0.7688764929771423
2,0K2WAxdhddA,10,0,1,388.0,115.0,480.0,217.0,7,0.5607876181602478
3,0K2WAxdhddA,10,0,2,225.0,131.0,266.0,217.0,0,0.8121960759162903
4,0K2WAxdhddA,10,0,2,227.0,164.0,264.0,243.0,17,0.7827991247177124
5,0K2WAxdhddA,10,0,2,388.0,116.0,479.0,217.0,7,0.5155513882637024
6,0K2WAxdhddA,10,0,3,223.0,162.0,270.0,244.0,17,0.7981480956077576
7,0K2WAxdhddA,10,0,3,403.0,107.0,480.0,210.0,7,0.775319516658783
8,0K2WAxdhddA,10,0,3,228.0,121.0,270.0,211.0,0,0.766209065914154
9,0K2WAxdhddA,10,0,4,212.0,111.0,266.0,210.0,0,0.7866055369377136
10,0K2WAxdhddA,10,0,4,209.0,157.0,268.0,247.0,17,0.6601912975311279
11,0K2WAxdhddA,10,0,5,213.0,106.0,271.0,212.0,0,0.7860268950462341
12,0K2WAxdhddA,10,0,5,215.0,153.0,270.0,245.0,17,0.7462484836578369
13,0K2WAxdhddA,10,0,6,185.0,158.0,273.0,263.0,17,0.8411805033683777
14,0K2WAxdhddA,10,0,6,185.0,104.0,267.0,224.0,0,0.7822786569595337
15,0K2WAxdhddA,10,0,7,193.0,84.0,251.0,195.0,0,0.8277000188827515
16,0K2WAxdhddA,10,0,7,0.0,121.0,49.0,170.0,17,0.7581622004508972
17,0K2WAxdhddA,10,0,7,159.0,141.0,272.0,262.0,17,0.7380660772323608
18,0K2WAxdhddA,10,0,8,187.0,68.0,239.0,216.0,0,0.8699137568473816
19,0K2WAxdhddA,10,0,8,83.0,110.0,158.0,158.0,17,0.8575628399848938
20,0K2WAxdhddA,10,0,8,128.0,136.0,301.0,270.0,17,0.8193905353546143
21,0K2WAxdhddA,10,0,8,113.0,94.0,130.0,128.0,0,0.6803889274597168
22,0K2WAxdhddA,10,0,9,183.0,73.0,244.0,239.0,0,0.891116738319397
23,0K2WAxdhddA,10,0,9,114.0,140.0,319.0,303.0,17,0.8478824496269226
24,0K2WAxdhddA,10,0,9,249.0,99.0,321.0,153.0,17,0.8168893456459045
25,0K2WAxdhddA,10,0,9,272.0,89.0,295.0,120.0,0,0.5982664823532104
26,0K2WAxdhddA,10,0,10,192.0,55.0,261.0,267.0,0,0.8632639050483704
27,0K2WAxdhddA,10,0,10,104.0,140.0,342.0,319.0,17,0.856808066368103
28,0K2WAxdhddA,10,0,11,193.0,33.0,272.0,264.0,0,0.8735272884368896
29,0K2WAxdhddA,10,0,11,88.0,129.0,393.0,346.0,17,0.6176900863647461
30,0K2WAxdhddA,10,0,12,136.0,37.0,233.0,283.0,0,0.8398274183273315
31,0K2WAxdhddA,10,0,13,126.0,61.0,217.0,270.0,0,0.8094463348388672
32,0K2WAxdhddA,10,0,13,75.0,134.0,337.0,342.0,17,0.7429844737052917
33,0K2WAxdhddA,10,0,13,165.0,1.0,326.0,59.0,25,0.5402567982673645
34,0K2WAxdhddA,10,0,14,121.0,123.0,307.0,294.0,17,0.7404951453208923
35,0K2WAxdhddA,10,0,14,132.0,71.0,214.0,231.0,0,0.7347423434257507
36,0K2WAxdhddA,10,0,14,95.0,70.0,169.0,100.0,7,0.5037896037101746
37,0K2WAxdhddA,10,0,14,0.0,62.0,85.0,104.0,7,0.4465894103050232
38,0K2WAxdhddA,10,0,14,245.0,47.0,419.0,95.0,7,0.4225963056087494
39,0K2WAxdhddA,10,0,15,128.0,70.0,184.0,203.0,0,0.8012073636054993
40,0K2WAxdhddA,10,0,15,127.0,117.0,238.0,254.0,17,0.7693530917167664
41,0K2WAxdhddA,10,0,15,423.0,39.0,480.0,88.0,7,0.688330888748169
42,0K2WAxdhddA,10,0,15,277.0,62.0,342.0,91.0,7,0.633336067199707
43,0K2WAxdhddA,10,0,15,72.0,85.0,95.0,99.0,2,0.567828893661499
44,0K2WAxdhddA,10,0,15,120.0,54.0,260.0,97.0,7,0.4047242999076843
45,0K2WAxdhddA,10,0,16,178.0,118.0,276.0,225.0,17,0.8938692808151245
46,0K2WAxdhddA,10,0,16,183.0,71.0,237.0,185.0,0,0.6781758069992065
47,0K2WAxdhddA,10,0,16,276.0,82.0,296.0,96.0,2,0.4152844548225403
48,0K2WAxdhddA,10,0,17,175.0,123.0,247.0,215.0,17,0.8505013585090637
49,0K2WAxdhddA,10,0,17,179.0,88.0,227.0,176.0,0,0.8488045334815979
50,0K2WAxdhddA,10,0,17,384.0,87.0,407.0,103.0,2,0.5388731956481934
51,0K2WAxdhddA,10,0,17,427.0,58.0,480.0,102.0,7,0.5058841109275818
