,youtube_id,class_id,object_id,image_nb,xmin,xmax,ymin,ymax,found_id,found_prec
0,-daf_M0oimI,0,0,1,115.0,174.0,281.0,359.0,0,0.9140202403068542
1,-daf_M0oimI,0,0,1,287.0,53.0,480.0,350.0,0,0.6007130146026611
2,-daf_M0oimI,0,0,2,116.0,174.0,281.0,358.0,0,0.8959580063819885
3,-daf_M0oimI,0,0,2,260.0,49.0,480.0,352.0,0,0.6840731501579285
4,-daf_M0oimI,0,0,3,84.0,189.0,253.0,358.0,0,0.8274087309837341
5,-daf_M0oimI,0,0,3,342.0,27.0,480.0,358.0,0,0.8244675397872925
6,-daf_M0oimI,0,0,4,53.0,165.0,235.0,358.0,0,0.9071670770645142
7,-daf_M0oimI,0,0,4,388.0,81.0,480.0,355.0,0,0.5231566429138184
8,-daf_M0oimI,0,0,4,432.0,231.0,480.0,356.0,75,0.40119585394859314
9,-daf_M0oimI,0,0,5,57.0,192.0,237.0,358.0,0,0.8747658729553223
10,-daf_M0oimI,0,0,6,81.0,89.0,330.0,354.0,0,0.5624957084655762
11,-daf_M0oimI,0,0,7,201.0,87.0,390.0,355.0,0,0.8125227093696594
12,-daf_M0oimI,0,0,8,219.0,5.0,448.0,350.0,0,0.5422700643539429
13,-daf_M0oimI,0,0,12,13.0,62.0,273.0,360.0,0,0.8299148082733154
14,-daf_M0oimI,0,0,13,1.0,63.0,176.0,352.0,0,0.8819963932037354
15,-daf_M0oimI,0,0,13,368.0,6.0,480.0,349.0,0,0.7367698550224304
16,-daf_M0oimI,0,0,13,358.0,170.0,480.0,355.0,75,0.45238447189331055
17,-daf_M0oimI,0,0,14,0.0,46.0,143.0,355.0,0,0.8056132197380066
18,-daf_M0oimI,0,0,14,315.0,3.0,479.0,350.0,0,0.7355635166168213
19,-daf_M0oimI,0,0,16,1.0,137.0,153.0,356.0,0,0.8309772610664368
20,-daf_M0oimI,0,0,16,366.0,7.0,480.0,350.0,0,0.7033247351646423
21,-daf_M0oimI,0,0,17,1.0,94.0,158.0,355.0,0,0.9040180444717407
22,-daf_M0oimI,0,0,19,320.0,264.0,362.0,287.0,2,0.6109634041786194
